train_idx,oe_score
677,0.005970851
764,0.005859186
331,0.0058084824
168,0.005792197
173,0.005743272
715,0.0057343068
696,0.00566901
111,0.005646501
765,0.005602557
683,0.005578316
753,0.0055160355
531,0.0053989873
